# Avida count data
# Fri Jun 24 16:15:50 2011
#  1: update
#  2: number of insts executed this update
#  3: number of organisms
#  4: number of different genotypes
#  5: number of different threshold genotypes
#  6: number of different species
#  7: number of different threshold species
#  8: number of different lineages
#  9: number of births in this update
# 10: number of deaths in this update
# 11: number of breed true
# 12: number of breed true organisms?
# 13: number of no-birth organisms
# 14: number of single-threaded organisms
# 15: number of multi-threaded organisms
# 16: number of modified organisms

0 30 1 1 1 0 0 0 1 0 1 1 1 1 0 0 
100 2130 71 18 4 0 0 0 0 0 0 58 40 71 0 0 
200 13920 465 129 51 0 0 0 6 5 4 385 256 465 0 0 
300 35850 1203 361 141 0 0 0 83 75 67 1002 652 1203 0 0 
400 68190 2282 775 305 0 0 0 157 148 126 1855 1234 2282 0 0 
500 104040 3475 1282 583 0 0 0 242 235 199 2851 1883 3475 0 0 
600 107880 3598 1443 703 0 0 0 215 213 174 2948 1975 3598 0 0 
700 107850 3596 1546 759 0 0 0 209 208 168 2920 1950 3596 0 0 
800 107940 3599 1491 755 0 0 0 175 174 138 2950 1918 3599 0 0 
900 107910 3597 1483 767 0 0 0 164 164 133 2959 1940 3597 0 0 
1000 107880 3597 1501 784 0 0 0 231 230 187 2955 1954 3597 0 0 
1100 107850 3595 1429 757 0 0 0 200 200 158 3002 1933 3595 0 0 
1200 107910 3597 1419 762 0 0 0 202 202 169 3019 1919 3597 0 0 
1300 107940 3597 1438 746 0 0 0 173 174 140 2985 1943 3597 0 0 
1400 107970 3600 1504 757 0 0 0 208 207 165 2952 1926 3600 0 0 
1500 107970 3599 1570 765 0 0 0 192 192 155 2905 1940 3599 0 0 
1600 107970 3597 1501 754 0 0 0 164 166 140 2935 1964 3597 0 0 
1700 107850 3597 1458 748 0 0 0 178 176 146 2978 1940 3597 0 0 
1800 107970 3598 1465 750 0 0 0 164 165 126 2968 1918 3598 0 0 
1900 107880 3596 1531 771 0 0 0 176 176 141 2942 1918 3596 0 0 
2000 107880 3594 1492 737 0 0 0 179 181 155 2977 1946 3594 0 0 
2100 107910 3598 1466 762 0 0 0 173 172 131 2962 1946 3598 0 0 
2200 107910 3596 1479 749 0 0 0 184 185 159 2979 1950 3596 0 0 
2300 107940 3597 1486 769 0 0 0 196 197 165 2946 1973 3597 0 0 
2400 107910 3596 1507 779 0 0 0 203 204 161 2961 1925 3596 0 0 
2500 107910 3595 1440 740 0 0 0 217 219 186 2971 1924 3595 0 0 
2600 107940 3598 1430 731 0 0 0 176 176 146 2991 1941 3598 0 0 
2700 107970 3598 1423 701 0 0 0 244 245 200 2970 1948 3598 0 0 
2800 107880 3594 1417 688 0 0 0 185 187 156 2955 1926 3594 0 0 
2900 107910 3596 1314 630 0 0 0 183 184 151 3000 1936 3596 0 0 
3000 107940 3598 1363 641 0 0 0 176 176 143 2975 1934 3598 0 0 
3100 107940 3598 1393 639 0 0 0 229 229 186 2944 1928 3598 0 0 
3200 107910 3598 1420 660 0 0 0 179 178 152 2940 1891 3598 0 0 
3300 107970 3600 1367 621 0 0 0 174 173 146 2957 1938 3600 0 0 
3400 107970 3599 1345 598 0 0 0 200 200 158 2959 1958 3599 0 0 
3500 107970 3599 1296 550 0 0 0 202 202 175 2964 1927 3599 0 0 
3600 108000 3598 1312 544 0 0 0 227 229 182 2914 1926 3598 0 0 
3700 107940 3600 1256 546 0 0 0 227 225 177 2980 1941 3600 0 0 
3800 107970 3600 1289 548 0 0 0 190 189 157 2955 1941 3600 0 0 
3900 107850 3596 1331 562 0 0 0 210 209 163 2917 1956 3596 0 0 
4000 107880 3596 1334 577 0 0 0 216 216 174 2942 1931 3596 0 0 
4100 107940 3598 1325 581 0 0 0 210 210 178 2953 1964 3598 0 0 
4200 107940 3598 1315 584 0 0 0 225 225 187 2953 1952 3598 0 0 
4300 107970 3599 1290 572 0 0 0 229 229 182 2974 1943 3599 0 0 
4400 107970 3598 1300 561 0 0 0 207 208 171 2965 1938 3598 0 0 
4500 107970 3600 1235 541 0 0 0 240 239 192 2983 1938 3600 0 0 
4600 107910 3598 1295 537 0 0 0 212 211 172 2941 1935 3598 0 0 
4700 107910 3598 1265 540 0 0 0 206 205 171 2980 1937 3598 0 0 
4800 107880 3597 1310 529 0 0 0 207 206 173 2921 1927 3597 0 0 
4900 107880 3596 1235 513 0 0 0 226 226 192 3003 1942 3596 0 0 
5000 107850 3595 1300 552 0 0 0 199 199 172 2979 1923 3595 0 0 
