# Generic Statistics Data
# Fri Jun 24 16:15:50 2011
#  1: update
#  2: average inferiority (energy)
#  3: ave probability of any mutations in genome
#  4: probability of any mutations in dom genome
#  5: log(average fidelity)
#  6: log(dominant fidelity)
#  7: change in number of genotypes
#  8: genotypic entropy
#  9: species entropy
# 10: depth of most reacent coalescence
# 11: Total number of resamplings this generation
# 12: Total number of organisms that failed to resample this generation

0 0 0.175335 0.175335 0.192778 0.192778 1 0 0 0 0 0 
100 -0.000508075 0.175335 0.175335 0.192778 0.192778 0 1.72001 0 0 0 0 
200 0.00108542 0.175335 0.175335 0.192778 0.192778 2 3.86817 0 0 0 0 
300 0.00525178 0.175335 0.175335 0.192778 0.192778 0 5.20824 0 0 0 0 
400 0.0124748 0.175335 0.175335 0.192778 0.192778 5 6.07409 0 1 0 0 
500 0.0103199 0.175335 0.175335 0.192778 0.192778 9 6.65678 0 1 0 0 
600 0.00970508 0.175335 0.175335 0.192778 0.192778 10 6.8978 0 1 0 0 
700 0.0105825 0.175335 0.175335 0.192778 0.192778 9 7.03253 0 1 0 0 
800 0.0127423 0.175335 0.175335 0.192778 0.192778 7 6.9822 0 1 0 0 
900 0.00227374 0.175335 0.175335 0.192778 0.192778 -9 6.96942 0 1 0 0 
1000 0.00804071 0.175335 0.175335 0.192778 0.192778 4 7.00213 0 1 0 0 
1100 0.00907004 0.175335 0.175335 0.192778 0.192778 13 6.95538 0 1 0 0 
1200 -0.0463925 0.175335 0.175335 0.192778 0.192778 -1 6.95186 0 1 0 0 
1300 0.00452091 0.175335 0.175335 0.192778 0.192778 0 6.94348 0 1 0 0 
1400 0.0185157 0.175335 0.175335 0.192778 0.192778 2 7.00816 0 1 0 0 
1500 0.00501155 0.175335 0.175335 0.192778 0.192778 1 7.06421 0 1 0 0 
1600 0.0151287 0.175335 0.175335 0.192778 0.192778 -1 7.01577 0 1 0 0 
1700 0.0137424 0.175335 0.175335 0.192778 0.192778 -7 6.96004 0 1 0 0 
1800 -0.00148636 0.175335 0.175335 0.192778 0.192778 3 6.9687 0 1 0 0 
1900 0.0103407 0.175335 0.175335 0.192778 0.192778 7 7.05779 0 1 0 0 
2000 0.0133591 0.175335 0.175335 0.192778 0.192778 2 6.98826 0 1 0 0 
2100 0.000455826 0.175335 0.175335 0.192778 0.192778 4 6.96895 0 1 0 0 
2200 0.00831571 0.175335 0.175335 0.192778 0.192778 -8 6.98034 0 1 0 0 
2300 0.680935 0.175335 0.175335 0.192778 0.192778 1 6.99999 0 1 0 0 
2400 0.641591 0.175335 0.175335 0.192778 0.192778 4 7.01291 0 1 0 0 
2500 1.14856 0.175335 0.175335 0.192778 0.192778 -1 6.91692 0 1 0 0 
2600 0.858773 0.175335 0.175335 0.192778 0.192778 -3 6.87295 0 1 0 0 
2700 0.568524 0.175335 0.175335 0.192778 0.192778 -10 6.8738 0 1 0 0 
2800 0.342391 0.175335 0.175335 0.192778 0.192778 -11 6.84952 0 1 0 0 
2900 0.0985005 0.175335 0.175335 0.192778 0.192778 3 6.68592 0 1 0 0 
3000 0.612056 0.175335 0.175335 0.192778 0.192778 -1 6.74508 0 1 0 0 
3100 0.441493 0.175335 0.175335 0.192778 0.192778 6 6.8033 0 1 0 0 
3200 0.23954 0.175335 0.175335 0.192778 0.192778 -3 6.84545 0 14 0 0 
3300 1.06847 0.175335 0.175335 0.192778 0.192778 -2 6.68686 0 14 0 0 
3400 0.651573 0.175335 0.175335 0.192778 0.192778 12 6.62808 0 14 0 0 
3500 0.386701 0.175335 0.175335 0.192778 0.192778 -6 6.57931 0 14 0 0 
3600 0.223854 0.175335 0.175335 0.192778 0.192778 -1 6.60779 0 14 0 0 
3700 0.0846751 0.175335 0.175335 0.192778 0.192778 8 6.55686 0 14 0 0 
3800 0.0978101 0.175335 0.175335 0.192778 0.192778 -2 6.64184 0 18 0 0 
3900 0.0794108 0.175335 0.175335 0.192778 0.192778 9 6.73878 0 19 0 0 
4000 0.0748786 0.175335 0.175335 0.192778 0.192778 2 6.75672 0 35 0 0 
4100 0.0846364 0.175335 0.175335 0.192778 0.192778 -6 6.74797 0 35 0 0 
4200 0.725381 0.175335 0.175335 0.192778 0.192778 4 6.73572 0 35 0 0 
4300 0.664296 0.175335 0.175335 0.192778 0.192778 0 6.6896 0 35 0 0 
4400 0.58751 0.175335 0.175335 0.192778 0.192778 2 6.68997 0 35 0 0 
4500 0.454287 0.175335 0.175335 0.192778 0.192778 13 6.57017 0 35 0 0 
4600 0.375707 0.175335 0.175335 0.192778 0.192778 -8 6.608 0 35 0 0 
4700 0.263283 0.175335 0.175335 0.192778 0.192778 9 6.60202 0 35 0 0 
4800 0.175913 0.175335 0.175335 0.192778 0.192778 2 6.59084 0 35 0 0 
4900 0.12133 0.175335 0.175335 0.192778 0.192778 -5 6.52694 0 35 0 0 
5000 0.0935271 0.175335 0.175335 0.192778 0.192778 -4 6.66092 0 35 0 0 
