# Generic Statistics Data
# Fri Jun 24 16:00:02 2011
#  1: update
#  2: average inferiority (energy)
#  3: ave probability of any mutations in genome
#  4: probability of any mutations in dom genome
#  5: log(average fidelity)
#  6: log(dominant fidelity)
#  7: change in number of genotypes
#  8: genotypic entropy
#  9: species entropy
# 10: depth of most reacent coalescence
# 11: Total number of resamplings this generation
# 12: Total number of organisms that failed to resample this generation

0 0 0.175335 0.175335 0.192778 0.192778 1 0 0 0 0 0 
100 0.00298374 0.175335 0.175335 0.192778 0.192778 0 2.1046 0 0 0 0 
200 0.00145724 0.175335 0.175335 0.192778 0.192778 -1 4.72262 0 0 0 0 
300 0.0017677 0.175335 0.175335 0.192778 0.192778 3 5.88096 0 0 0 0 
400 0.00455086 0.175335 0.175335 0.192778 0.192778 -2 6.35227 0 1 0 0 
500 0.00238766 0.175335 0.175335 0.192778 0.192778 -13 6.74593 0 1 0 0 
600 0.00235873 0.175335 0.175335 0.192778 0.192778 -2 6.81773 0 1 0 0 
700 0.0021338 0.175335 0.175335 0.192778 0.192778 3 6.83289 0 2 0 0 
800 0.00215772 0.175335 0.175335 0.192778 0.192778 -9 6.79047 0 2 0 0 
900 -0.000642936 0.175335 0.175335 0.192778 0.192778 -4 6.82729 0 1 0 0 
1000 0.00316273 0.175335 0.175335 0.192778 0.192778 13 6.87644 0 1 0 0 
1100 0.00645047 0.175335 0.175335 0.192778 0.192778 -1 6.82689 0 1 0 0 
1200 0.00410221 0.175335 0.175335 0.192778 0.192778 -3 6.86769 0 1 0 0 
1300 0.00557804 0.175335 0.175335 0.192778 0.192778 0 6.84951 0 1 0 0 
1400 0.00343514 0.175335 0.175335 0.192778 0.192778 -5 6.81864 0 1 0 0 
1500 0.0101474 0.175335 0.175335 0.192778 0.192778 -4 6.82545 0 1 0 0 
1600 0.008868 0.175335 0.175335 0.192778 0.192778 -6 6.82538 0 1 0 0 
1700 0.0128551 0.175335 0.175335 0.192778 0.192778 13 6.83053 0 1 0 0 
1800 0.00509471 0.175335 0.175335 0.192778 0.192778 -6 6.78124 0 1 0 0 
1900 -0.00659007 0.175335 0.175335 0.192778 0.192778 -3 6.8286 0 1 0 0 
2000 -0.00551182 0.175335 0.175335 0.192778 0.192778 -5 6.82727 0 1 0 0 
2100 0.0111524 0.175335 0.175335 0.192778 0.192778 -3 6.85411 0 1 0 0 
2200 0.0157846 0.175335 0.175335 0.192778 0.192778 3 6.83194 0 1 0 0 
2300 0.0265008 0.175335 0.175335 0.192778 0.192778 7 6.85551 0 1 0 0 
2400 0.0249053 0.175335 0.175335 0.192778 0.192778 -10 6.81573 0 1 0 0 
2500 0.000828595 0.175335 0.175335 0.192778 0.192778 -8 6.83206 0 1 0 0 
2600 0.3383 0.175335 0.175335 0.192778 0.192778 -10 6.82353 0 1 0 0 
2700 0.304501 0.175335 0.175335 0.192778 0.192778 -12 6.78583 0 1 0 0 
2800 0.488664 0.175335 0.175335 0.192778 0.192778 -1 5.12522 0 1 0 0 
2900 0.303604 0.175335 0.175335 0.192778 0.192778 -2 5.14808 0 1 0 0 
3000 0.24378 0.175335 0.175335 0.192778 0.192778 4 5.58937 0 16 0 0 
3100 0.231145 0.175335 0.175335 0.192778 0.192778 4 5.5945 0 16 0 0 
3200 0.164193 0.175335 0.175335 0.192778 0.192778 9 5.62513 0 16 0 0 
3300 0.142997 0.175335 0.175335 0.192778 0.192778 -3 5.97673 0 16 0 0 
3400 0.144435 0.175335 0.175335 0.192778 0.192778 -9 6.09207 0 16 0 0 
3500 0.14118 0.175335 0.175335 0.192778 0.192778 -7 6.13267 0 17 0 0 
3600 0.156555 0.175335 0.175335 0.192778 0.192778 14 6.28748 0 17 0 0 
3700 0.149841 0.175335 0.175335 0.192778 0.192778 -1 6.37446 0 17 0 0 
3800 0.140707 0.175335 0.175335 0.192778 0.192778 0 6.41832 0 17 0 0 
3900 0.141032 0.175335 0.175335 0.192778 0.192778 -15 6.42463 0 17 0 0 
4000 0.123659 0.175335 0.175335 0.192778 0.192778 -9 6.43721 0 17 0 0 
4100 0.278915 0.175335 0.175335 0.192778 0.192778 -1 4.25525 0 17 0 0 
4200 0.163624 0.175335 0.175335 0.192778 0.192778 2 4.53031 0 17 0 0 
4300 0.156214 0.175335 0.175335 0.192778 0.192778 1 5.17423 0 27 0 0 
4400 0.162483 0.175335 0.175335 0.192778 0.192778 12 5.33756 0 27 0 0 
4500 0.170603 0.175335 0.175335 0.192778 0.192778 -11 5.68588 0 27 0 0 
4600 0.161572 0.175335 0.175335 0.192778 0.192778 -6 6.00398 0 27 0 0 
4700 0.156195 0.175335 0.175335 0.192778 0.192778 3 6.12385 0 27 0 0 
4800 0.153502 0.175335 0.175335 0.192778 0.192778 1 6.1061 0 27 0 0 
4900 0.158936 0.175335 0.175335 0.192778 0.192778 9 6.2021 0 27 0 0 
5000 0.15179 0.175335 0.175335 0.192778 0.192778 4 6.1978 0 27 0 0 
