# Generic Statistics Data
# Fri Jun 24 15:30:02 2011
#  1: update
#  2: average inferiority (energy)
#  3: ave probability of any mutations in genome
#  4: probability of any mutations in dom genome
#  5: log(average fidelity)
#  6: log(dominant fidelity)
#  7: change in number of genotypes
#  8: genotypic entropy
#  9: species entropy
# 10: depth of most reacent coalescence
# 11: Total number of resamplings this generation
# 12: Total number of organisms that failed to resample this generation

0 0 0.175335 0.175335 0.192778 0.192778 1 0 0 0 0 0 
100 0.00278413 0.175335 0.175335 0.192778 0.192778 0 2.21289 0 0 0 0 
200 -8.13946e-005 0.175335 0.175335 0.192778 0.192778 6 4.76265 0 0 0 0 
300 0.00149893 0.175335 0.175335 0.192778 0.192778 17 6.0139 0 0 0 0 
400 0.0014285 0.175335 0.175335 0.192778 0.192778 15 6.51108 0 0 0 0 
500 0.000605694 0.175335 0.175335 0.192778 0.192778 10 6.72756 0 0 0 0 
600 -0.0017742 0.175335 0.175335 0.192778 0.192778 1 6.85903 0 0 0 0 
700 -0.00242422 0.175335 0.175335 0.192778 0.192778 6 6.86351 0 0 0 0 
800 0.00887251 0.175335 0.175335 0.192778 0.192778 7 6.87051 0 1 0 0 
900 -0.000959362 0.175335 0.175335 0.192778 0.192778 -2 6.89862 0 1 0 0 
1000 0.0225796 0.175335 0.175335 0.192778 0.192778 -3 6.81273 0 1 0 0 
1100 0.0110214 0.175335 0.175335 0.192778 0.192778 14 6.83874 0 1 0 0 
1200 0.0153964 0.175335 0.175335 0.192778 0.192778 -5 6.87572 0 1 0 0 
1300 0.0126894 0.175335 0.175335 0.192778 0.192778 -11 6.82144 0 1 0 0 
1400 0.0204062 0.175335 0.175335 0.192778 0.192778 0 6.82878 0 1 0 0 
1500 0.0283989 0.175335 0.175335 0.192778 0.192778 6 6.89144 0 1 0 0 
1600 0.0261546 0.175335 0.175335 0.192778 0.192778 -3 6.84139 0 1 0 0 
1700 0.00313048 0.175335 0.175335 0.192778 0.192778 -1 6.85955 0 1 0 0 
1800 0.0063664 0.175335 0.175335 0.192778 0.192778 2 6.91269 0 1 0 0 
1900 0.00114424 0.175335 0.175335 0.192778 0.192778 -3 6.84815 0 1 0 0 
2000 0.00318974 0.175335 0.175335 0.192778 0.192778 -1 6.82259 0 1 0 0 
2100 0.011097 0.175335 0.175335 0.192778 0.192778 6 6.85674 0 1 0 0 
2200 -0.00281038 0.175335 0.175335 0.192778 0.192778 -6 6.84863 0 1 0 0 
2300 0.80297 0.175335 0.175335 0.192778 0.192778 1 6.84235 0 1 0 0 
2400 0.282994 0.175335 0.175335 0.192778 0.192778 -16 5.43357 0 1 0 0 
2500 -0.239144 0.175335 0.175335 0.192778 0.192778 13 5.18227 0 1 0 0 
2600 0.102513 0.175335 0.175335 0.192778 0.192778 4 5.13429 0 1 0 0 
2700 -0.00336417 0.175335 0.175335 0.192778 0.192778 3 5.66542 0 15 0 0 
2800 0.222047 0.175335 0.175335 0.192778 0.192778 9 5.39465 0 15 0 0 
2900 0.282347 0.175335 0.175335 0.192778 0.192778 -1 5.05264 0 15 0 0 
3000 0.0861707 0.175335 0.175335 0.192778 0.192778 2 5.09857 0 18 0 0 
3100 0.0581209 0.175335 0.175335 0.192778 0.192778 -3 5.50013 0 19 0 0 
3200 0.0573855 0.175335 0.175335 0.192778 0.192778 1 5.85737 0 19 0 0 
3300 0.041621 0.175335 0.175335 0.192778 0.192778 -5 6.17046 0 19 0 0 
3400 0.0254645 0.175335 0.175335 0.192778 0.192778 -4 6.27224 0 19 0 0 
3500 0.21723 0.175335 0.175335 0.192778 0.192778 -3 6.31799 0 19 0 0 
3600 0.155698 0.175335 0.175335 0.192778 0.192778 -11 6.17737 0 19 0 0 
3700 0.0777972 0.175335 0.175335 0.192778 0.192778 -7 6.0931 0 19 0 0 
3800 0.319285 0.175335 0.175335 0.192778 0.192778 5 5.90398 0 19 0 0 
3900 0.178977 0.175335 0.175335 0.192778 0.192778 12 5.21944 0 19 0 0 
4000 0.0860374 0.175335 0.175335 0.192778 0.192778 -2 5.19781 0 23 0 0 
4100 -0.0307754 0.175335 0.175335 0.192778 0.192778 0 5.66497 0 23 0 0 
4200 -0.166692 0.175335 0.175335 0.192778 0.192778 1 4.50382 0 23 0 0 
4300 0.116491 0.175335 0.175335 0.192778 0.192778 11 4.73184 0 33 0 0 
4400 0.0829508 0.175335 0.175335 0.192778 0.192778 8 5.36218 0 33 0 0 
4500 0.083759 0.175335 0.175335 0.192778 0.192778 -7 5.60977 0 33 0 0 
4600 0.0783123 0.175335 0.175335 0.192778 0.192778 11 5.84671 0 33 0 0 
4700 0.0759631 0.175335 0.175335 0.192778 0.192778 3 6.07176 0 33 0 0 
4800 0.0333244 0.175335 0.175335 0.192778 0.192778 -3 6.08216 0 33 0 0 
4900 0.245663 0.175335 0.175335 0.192778 0.192778 -8 5.87752 0 33 0 0 
5000 0.117358 0.175335 0.175335 0.192778 0.192778 2 5.28617 0 33 0 0 
